nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
2,75,22,356,42,24,706558860578,706558860550
3,82,20,170,49,23,706558861723,706558861763
1,86,22,421,41,24,706558867991,706558868725
2,76,21,242,42,24,706558871096,706558871069
3,83,20,171,49,23,706558872241,706558872284
1,87,21,298,41,24,706558878508,706558879241
2,77,21,364,42,24,706558881613,706558881586
3,84,21,156,49,23,706558882759,706558882804
1,88,20,427,41,24,706558889025,706558889765
2,78,21,254,42,24,706558892131,706558892105
3,85,21,157,49,23,706558893278,706558893318
1,89,22,309,41,24,706558899542,706558900274
2,79,21,371,42,24,706558902648,706558902619
3,86,20,157,49,23,706558903794,706558903837
1,90,21,434,41,24,706558910059,706558910792
2,80,21,378,42,24,706558913165,706558913136
3,87,21,177,49,23,706558914313,706558914354
1,91,22,431,41,24,706558920578,706558921314
2,81,22,244,42,24,706558923683,706558923659
3,88,21,175,49,23,706558924831,706558924876
1,92,22,428,41,24,706558931094,706558931827
2,82,21,360,42,24,706558934199,706558934168
3,89,20,157,49,24,706558935351,706558935392
1,93,21,422,41,24,706558941612,706558942346
2,83,21,241,42,24,706558944717,706558944686
3,90,21,156,49,23,706558945870,706558945908
1,94,21,422,41,24,706558952129,706558952859
2,84,22,350,42,24,706558955234,706558955206
3,91,21,155,49,23,706558956389,706558956429
1,95,21,422,41,24,706558962645,706558963380
2,85,21,348,42,24,706558965752,706558965719
3,92,21,155,49,23,706558966907,706558966946
1,96,22,294,41,24,706558973162,706558973891
2,86,22,229,42,24,706558976270,706558976243
3,93,20,170,49,23,706558977424,706558977463
1,97,22,410,41,24,706558983679,706558984410
2,87,22,343,42,24,706558986788,706558986756
3,94,21,152,49,24,706558987942,706558987979
1,98,21,283,41,24,706558994198,706558994931
2,88,22,340,42,24,706558997305,706558997278
3,95,21,168,49,23,706558998460,706558998503
1,99,20,274,41,24,706559004714,706559005444
2,89,21,334,42,24,706559007822,706559007789
3,96,21,166,49,23,706559008976,706559009012
1,100,21,383,41,24,706559015231,706559015964
2,90,22,209,42,24,706559018339,706559018306
3,97,21,164,49,23,706559019494,706559019532
1,101,21,249,41,24,706559025749,706559026479
2,91,21,318,42,24,706559028856,706559028824
3,98,20,146,49,23,706559030013,706559030053
1,102,21,236,41,24,706559036266,706559037000
2,92,22,200,42,24,706559039374,706559039339
3,99,20,161,49,23,706559040530,706559040566
1,103,20,221,41,24,706559046782,706559047512
2,93,21,195,42,24,706559049891,706559049859
3,100,20,144,49,23,706559051048,706559051086
1,104,21,325,41,24,706559057299,706559058027
2,94,22,188,42,24,706559060408,706559060374
3,101,21,159,49,23,706559061567,706559061604
1,105,21,308,41,24,706559067816,706559068548
2,95,22,300,42,24,706559070925,706559070896
3,102,21,141,49,23,706559072085,706559072126
1,106,22,180,41,24,706559078333,706559079060
2,96,21,290,42,24,706559081442,706559081405
3,103,21,137,49,23,706559082602,706559082637
1,107,22,275,41,24,706559088849,706559089576
2,97,21,280,42,24,706559091959,706559091925
3,104,21,136,49,23,706559093120,706559093156
1,108,23,144,41,24,706559099367,706559100099
2,98,21,270,42,24,706559102477,706559102447
3,105,20,135,49,23,706559103638,706559103677
1,109,21,238,41,24,706559109884,706559110613
2,99,22,142,41,24,706559112993,706559112958
3,106,21,150,49,23,706559114155,706559114188
1,110,20,112,41,24,706559120402,706559121128
2,100,20,242,42,24,706559123512,706559123477
3,107,20,148,49,23,706559124673,706559124711
1,111,21,95,41,24,706559130918,706559131644
2,101,22,114,42,24,706559134030,706559133995
3,108,21,130,49,23,706559135191,706559135227
1,112,23,198,41,24,706559141435,706559142164
2,102,21,104,42,24,706559144548,706559144518
3,109,21,128,49,23,706559145709,706559145748
1,113,20,71,41,24,706559151951,706559152678
2,103,21,91,42,24,706559155065,706559155028
3,110,21,156,49,23,706559156226,706559156260
1,114,20,170,41,24,706559162468,706559163195
2,104,22,197,42,24,706559165583,706559165546
3,111,21,123,49,23,706559166744,706559166778
1,115,21,157,41,24,706559172985,706559173716
2,105,21,69,42,24,706559176101,706559176066
3,112,21,136,48,23,706559177261,706559177299
1,116,22,194,41,24,706559183501,706559184226
2,106,21,158,42,24,706559186619,706559186580
3,113,21,118,48,23,706559187779,706559187811
1,117,20,132,41,24,706559194019,706559194745
2,107,22,142,42,24,706559197136,706559197099
3,114,20,114,48,23,706559198296,706559198328
1,118,23,189,41,24,706559204536,706559205265
2,108,21,130,42,24,706559207653,706559207616
3,115,21,112,48,23,706559208814,706559208847
1,119,21,107,41,24,706559215053,706559215781
2,109,21,118,41,24,706559218170,706559218133
3,116,20,109,48,23,706559219332,706559219369
1,120,21,186,41,24,706559225571,706559226298
2,110,20,112,41,24,706559228688,706559228653
3,113,21,121\xac48,23,706559829849,706559229885
1,121,21,185,41,24,706559236088,706559236812
2,111,22,105,41,24,706559239206,706559239168
3,118,21,104,48,23,706559240367,706559240399
1,122,20,184,41,24,706559246606,706559247333
2,112,21,100,42,24,706559249724,706559249689
3,119,21,102,48,23,706559250883,706559250921
1,123,22,83,41,24,706559257123,706559257846
2,113,22,96,42,24,706559260242,706559260201
3,120,21,102,48,23,706559261400,706559261432
1,124,20,87,41,24,706559267640,706559268364
2,114,22,98,41,24,706559270760,706559270720
3,121,20,116,48,23,706559271918,706559271948
1,125,21,187,41,24,706559278158,706559278887
2,115,22,134,42,24,706559281278,706559281241
3,122,21,108,48,23,706559282436,706559282471
1,126,21,134,41,24,706559288675,706559289400
2,116,22,175,41,24,706559291795,706559291757
3,123,21,129,48,23,706559292954,706559292983
1,127,21,147,41,24,706559299192,706559299915
2,117,21,75,41,24,706559302312,706559302275
3,124,21,131,48,23,706559303472,706559303506
1,128,20,195,41,24,706559309709,706559310432
2,118,22,69,41,24,706559312829,706559312787
3,125,21,130,48,23,706559313990,706559314018
1,129,21,151,41,24,706559320226,706559320954
2,119,21,199,41,24,706559323347,706559323304
3,126,20,129,48,23,706559324507,706559324539
\\x82\\x0cp\\x8e\\x0c\\x0c\\x1c\\x8c\\x0cp\\x90\\xcc\\x8ep\\x0c\\x8e\\x82\\x0c\\x1c\\x90\\xfc,706559330748,706559331666
2,120,21,198,41,24,706559333863,706559333821
3,127,21,128,48,23,706559335025,706559335054
1,131,23,150,41,24,706559341264,706559341987
2,121,21,197,41,24,706559344381,706559344340
3,128,21,128,48,23,706559345543,706559345572
1,132,21,135,41,24,706559351783,706559352512
2,122,22,120,41,24,706559354899,706559354858
3,129,21,104,48,23,706559356063,706559356095
1,133,22,184,41,24,706559362301,706559363021
2,123,22,178,42,24,706559365416,706559365373
3,130,20,108,48,23,706559366580,706559366610
1,134,21,183,41,24,706559372818,706559373538
2,124,22,195,41,24,706559375934,706559375893
3,131,21,107,48,23,706559377097,706559377130
1,135,22,183,41,24,706559383336,706559384055
2,125,22,193,41,24,706559386452,706559386409
3,132,21,96,48,23,706559387615,706559387643
1,136,21,183,41,24,706559393853,706559394579
2,126,22,193,42,24,706559396970,706559396933
3,133,21,106,48,23,706559398135,706559398165
1,137,21,85,41,24,706559404370,706559405090
2,127,21,192,41,24,706559407488,706559407445
3,134,21,105,48,23,706559408653,706559408681
1,138,20,184,41,24,706559414888,706559415606
2,128,22,192,41,24,706559418005,706559417962
3,135,20,103,48,23,706559419171,706559419198
1,139,23,84,41,24,706559425405,706559426129
2,129,22,191,41,24,706559428524,706559428484
3,136,20,94,48,23,706559429689,706559429719
1,140,21,183,41,24,706559435923,706559436642
2,130,21,190,41,24,706559439041,706559438999
3,137,21,94,48,23,706559440206,706559440228
1,145,20,18\x03\xac41,24,706559446441,706559447161
2,131,22,172,41,24,706559449558,706559449517
3,138,20,102,48,23,706559450724,706559450753
1,142,20,83,41,24,706559456959,706559457676
2,132,22,114,41,24,706559460076,706559460033
3,139,21,94,48,23,706559461242,706559461265
1,143,21,80,41,24,706559467475,706559468197
2,133,21,189,41,24,706559470594,706559470550
3,140,21,102,48,23,706559471761,706559471791
1,144,23,82,41,24,706559477992,706559478709
2,134,21,189,41,24,706559481112,706559481067
3,141,21,94,48,23,706559482279,706559482303
1,145,20,80,41,24,706559488510,706559489227
2,135,21,171,41,24,706559491630,706559491584
3,142,20,94,48,23,706559492796,706559492819
1,146,21,183,41,24,706559499028,706559499749
2,136,22,105,41,24,706559502148,706559502107
3,143,21,94,48,23,706559503316,706559503341
1,147,21,74,41,24,706559509545,706559510262
2,137,22,188,41,24,706559512666,706559512620
