nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
1,99,20,757,35,25,706455270902,706455271675
2,98,21,1263,35,25,706455271454,706455272447
3,98,21,797,42,24,706455272419,706455273662
4,98,21,452,34,26,706455275!$$,706455276219
5,98,23,708,37,26,706455276448,706455277778
1,100,22,765,35,25,706455281421,706455282200
2,99,22,930,35,25,706455281972,706455282966
3,99,21,668,42,24,706455282935,706455284180
4,99,22,471,34,26,706455285673,706455286737
5,99,21,963,37,26,706455286965,706455288295
1,101,22,763,35,25,706455291939,706455292711
2,100,21,936,35,25,706455292491,706455293482
3,100,21,535,42,24,706455293453,706455294699
4,100,21,516&34,26,706455296190,706455297258
5,100,23,1305,37,26,706455297481,706455298817
1,102,22,768,35,25,706455302456,706455303229
2,101,21,1311,35,25,706455303009,706455304017
3,101,21,541,42,24,706455303969,706455305214
4,101,23,400,34,26,706455306707,706455307774
5,101,22,1000,37,26,706455307999,706455309340
1,103,22,767,35,25,706455312975,706455313754
2,102,22,1313,35,25,706455313527,706455314527
3,102,21,674,42,24,706455314487,706455315736
4,102,23,525,34,26,706455317224,706455318291
5,102,23,723,36,26,706455318516,706455319844
1,104,22,760,35,25,706455323491,706455324265
2,103,21,1283,35,25,706455324044,706455325049
3,103,22,530,42,24,706455325004,706455326248
4,103,21,476,34,26\xe7\xec\xed706455327742,706455328807
5,103,23,715,37,26,706455329033,706455330358
1,105,22,1075,35,25,706455334007,706455334790
2,104,22,925,34,25,706455334562,706455335556
3,104,22,530,42,24,706455335521,706455336768
4,104,21,478,34,26,706455338260,706455339328
5,104,23,941,37,26,706455339551,706455340879
1,106,24,751,35,25,706455344525,706455345297
2,105,21,1252,34,25,706455345080,706455346082
3,105,21,658,42,24,706455346038,706455347281
4,105,20,437,34,26,706455348778,706455349844
5,105,24,707,36,26,706455350069,706455351393
1,107,21,1044,35,25,706455355041,706455355829
2,106,21,869,35,25,706455355597,706455356594
3,106,21,518,42,24,706455356555,706455357798
4,106,22,435,34,26,706455359294,706455360359
5,106,24,936,37,26,706455360586,706455361915
1,108,20,1033,35,25,706455365559,706455366339
2,107,21,1236,35,25,706455366115,706455367117
