nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
4,82,22,53,30,24,706303998108,706303998293
5,80,22,21,34,23,706303999219,706303999682
6,82,19,120,32,23,706304002179,706304002257
7,82,21,30,32,23,706304003827,706304003994
2,83,21,51,31,23,706304006553,706304006704
3,83,20,37,39,22,706304007812,706304008093
4,83,21,57,30,24,706304008625,706304008808
5,81,22,21,34,23,706304009736,706304010198
6,83,20,103,32,23,706304012697,706304012781
7,83,21,30,32,23,706304014344,706304014513
2,84,21,46,31,23,706304017072,706304017224
3,84,20,37,39,22,706304018328,706304018612
4,84,21,57,30,24,706304019142,706304019326
5,82,22,21,34,23,706304020253,706304020718
6,84,20,116,32,23,706304023214,706304023290
7,84,21,31,32,23,706304024861,706304025028
2,85,21,50,31,23,706304027592,706304027749
3,85,20,36,39,22,706304028846,706304029125
4,85,22,51,30,24\xd\xae0?304029659,706304029843
5,83,22,21,33,23,706304030770,706304031233
6,85,20,116,32,23,706304033732,706304033808
7,85,22,30,33,22,706304035379,706304035546
2,86,21,50,31,23,706304038110,706304038260
3,86,20,37,39,22,706304039363,706304039643
4,86,21,51,30,24,706304040177,706304040357
5,84,22,21,33,23,706304041288,706304041753
6,86,20,115,32,23,706304044249,706304044331
7,86,21,30,32,22,706304045896,706304046065
2,87,21,49,31,23,706304048629,706304048784
\x13,87,20,37,09,22,706304049881,706304050164
4,87,21,51,29,24,706304050694,706304050882
5,85,22,21,34,23,706304051805,706304052265
6,87,20,99,32,23,706304054767,706304054840
7,87,21,30,33,22,706304056413,706304056579
2,88,21,49,31,23,706304059146,706304059297
3,88,20,36,39,22,706304060398,706304060678
4,88,21,54,29,24,706304061212,706304061393
5,86,22,21,34,23,706304062323,706304062784
6,88,20,113,32,23,706304065284,706304065360
7,88,21,29,32,22,706304066931,706304067096
2,89,21,49,31,23,706304069665,706304069822
3,89,20,36,39,22,706304070916,706304071195
4,89,21,49,30,24,706304071729,706304071910
5,87,22,20,34,23,706304072841,706304073305
6,89,19,111,32,23,706304075802,706304075876
7,89,22,30,32,23,706304077449,706304077614
2,90,21,44,31,23,706304080183,706304080333
3,90,20,36,39,22,706304081433,706304081712
4,90,21,54,29,24,706304082246,706304082429
5,88,22,20,33,23,706304083358,706304083816
6,90,19,110,32,23,706304086319,706304086401
7,90,22,29,32,23,706304087965,706304088127
2,91,21,43,31,23,706304090702,706304090851
3,91,20,36,39,22,706304091950,706304092227
4,91,21,48,30,24,706304092762,706304092945
5,89,22,20,34,23,706304093876,706304094335
6,91,20,97,32,23,706304096837,706304096912
7,91,22,29,32,23,706304098481,706304098647
2,92,21,43,31,23,706304101222,706304101368
3,92,20,37,39,22,706304102468,706304102748
4,92,21,48,30,24,706304103279,706304103459
5,90,22,20,33,23,706304104393,706304104855
6,92,20,108,32,23,706304107355,706304107429
7,92,21,29,32,23,706304109000,706304109162
2,93,21,43,31,23,706304111738,706304111886
3,93,20,36,39,22,706304112985,706304113263
4,93,21,48,30,24,706304113797,706304113979
5,91,22,20,33,23,706304114911,706304115369
6,93,19,108,32,23,706304117872,706304117951
7,93,22,29,32,23,706304119517,706304119685
2,94,21,42,31,23,706304122258,706304122413
3,94,20,35,39,22,706304123502,706304123786
4,94,21,48,30,24,706304124313,706304124499
5,92,22,20,33,23,706304125428,706304125882
6,94,19,96,32,23,706304128389,706304128464
7,94,22,28,32,23,706304130034,706304130196
2,95,21,42,31,23,706304132775,706304132922
3,95,20,36,39,22,706304134019,706304134296
4<\t6\x1c12,52,30,24,706304134829,706304135011
5,93,22,20,33,23,706304135946,706304136402
6,95,20,96,32,23,706304138907,706304138979
7,95,22,28,32,23,706304140552,706304140713
2,96,21,41,31,23,706304143293,706304143445
3,96,20,36,39,22,706304144536,706304144813
4,96,21,47,30,24,706304145345,706304145528
5,94,22,20,33,23,706304146463,706304146927
6,96,20,105,32,23,706304149424,706304149500
7,96,22,29,32,23,706304151069,706304151239
2,97,21,44,31,23,706304153811,706304153959
3,97,20,35,39,22,706304155053,706304155331
4,97,21,46,30,24,706304155863,706304156048
